Desc	Publish Date	Currency	Price	Año	Color	Tipo de combustible	Puertas	Transmisión	Motor	Tipo de carrocería	Kilómetros	Codigo	Seller Type	Reputation Code	Brand	Model	Loc1	Loc2	Loc3
Volkswagen Fox 1.6 Trendline	2020-12-16	$	470000	2004	Gris	Nafta	3	Manual	1.6	Hatchback	177000	MLA901331972	car_dealer	none	Volkswagen	Fox	Bs.As. G.B.A. Sur	Quilmes	Ezpeleta Oeste
Volkswagen Fox 1.6 Comfortline	2020-11-12	$	1100000	2016		Nafta	5	Manual	1.6	Hatchback	53000	MLA900728419	car_dealer	none	Volkswagen	Fox	Bs.As. G.B.A. Norte	Pilar	none
Volkswagen Fox 1.6 Connect	2020-02-12	$	1450000	2019	Blanco	Nafta	5	Manual	1.6	Hatchback	1500	MLA899640169	car_dealer	4_light_green	Volkswagen	Fox	Bs.As. G.B.A. Sur	Lanús	none
Volkswagen Fox 1.6 Trendline	2020-12-17	$	765000	2011	Blanco	Nafta	3	Manual	1.6	Hatchback	83000	MLA901384284	normal	none	Volkswagen	Fox	Capital Federal	Capital Federal	Villa del Parque
Volkswagen Fox 1.6 Comfortline 70a 5 p	2020-12-18	$	539900	2009	Negro	Nafta	5	Manual	1.6	Hatchback	92000								
Volkswagen Fox 1.6 Trendline	2020-11-16	$	989999	2016	Gris	Nafta	5	Manual	1.6	Hatchback	67000	MLA897478419	car_dealer	none	Volkswagen	Fox	Buenos Aires Interior	Cañuelas	Cañuelas
Volkswagen Fox 1.6 Trendline	2020-11-28	$	740000	2011	Gris	Nafta/GNC	5	Manual	1.6	Hatchback	140000	MLA899157642	car_dealer	none	Volkswagen	Fox	Bs.As. G.B.A. Sur	Berazategui	Berazategui
Volkswagen Fox 1.6 Track	2020-03-10	$	949999	2016	Negro	Nafta/GNC	5	Manual	1.6	Hatchback	101000	MLA882188695	car_dealer	none	Volkswagen	Fox	Bs.As. G.B.A. Sur	Avellaneda	Villa Domínico
Volkswagen Fox 1.6 Trendline	2020-12-12	$	490000	2006	gris plata	Nafta	3	Manual	1.6	Hatchback	150000	MLA900824691	car_dealer	none	Volkswagen	Fox	Bs.As. G.B.A. Norte	San Fernando	Victoria
Volkswagen Fox 1.6 Confortline	2020-01-12	$	370000	2005		Nafta	3				188000	MLA899620628	normal	none	Volkswagen	Fox	Capital Federal	Capital Federal	none
Volkswagen Fox 1.6 Msi Griff Cars	2020-12-17	$	950000	2015	Azul	Nafta	4				57000								
Volkswagen Fox 1.6 Trendline	2020-10-11	$	510000	2005		Nafta	3	Manual	1.6	Hatchback	84000	MLA896565618	car_dealer	none	Volkswagen	Fox	Bs.As. G.B.A. Sur	Lanús	none
Volkswagen Fox 1.6 Highline	2020-10-15	$	810000	2013		Nafta	5	Manual	1.6	Hatchback	98000	MLA900280314	normal	none	Volkswagen	Fox	Bs.As. G.B.A. Sur	La Plata	none
Volkswagen Fox 1.6 Comfortline 5 p	2020-12-21	$	730000	2012		Nafta	5	Manual	1.6	Hatchback	133000	MLA901816668	car_dealer	4_light_green	Volkswagen	Fox	Bs.As. G.B.A. Sur	Quilmes	none
Volkswagen Fox	2020-10-23	$	889900	2015	Gris	Nafta/GNC	5	Manual	1.6	Sedán	39000	MLA885100695	car_dealer	5_green	Volkswagen	Fox	Capital Federal	Capital Federal	Floresta
Volkswagen Fox 1.6 Highline	2020-12-18	$	730000	2013		Nafta	5	Manual	1.6	Hatchback	80000	MLA901578116	car_dealer	none	Volkswagen	Fox	Bs.As. G.B.A. Oeste	La Matanza	none
Volkswagen Fox 1.6 Highline	2020-12-16	$	1250000	2016		Nafta	5	Manual	1.6	Hatchback	50000	MLA902075290	car_dealer	none	Volkswagen	Fox	Misiones	Posadas	none
Volkswagen Fox 1.6 Comfortline Pack	2020-12-14	$	648000	2010	Negro	Nafta	5	Manual	1.6	Hatchback	113000	MLA900982594	car_dealer	none	Volkswagen	Fox	Córdoba	Río Segundo	Oncativo
Volkswagen Fox 1.6 Comfortline 3 p	2020-11-24	$	630000	2008	Gris	Nafta	3	Manual	1.6	Hatchback	122000								
Volkswagen Fox 1.6 Comfortline	2020-11-14	$	1100000	2016		Nafta	5	Manual	1.6	Hatchback	40000	MLA897210479	car_dealer	none	Volkswagen	Fox	Bs.As. G.B.A. Oeste	Morón	none
Volkswagen Fox 1.6 Trendline 70c	2020-07-29	$	850000	2010		Nafta	5	Manual	1.6	Hatchback	119000								
Volkswagen Fox 1.6 Confortline Pack	2020-03-02	$	850000	2014		Nafta	5	Manual	1.6	Hatchback	69000	MLA897707598	car_dealer	none	Volkswagen	Fox	Capital Federal	Capital Federal	Villa Luro
Volkswagen Fox 1.6 Comfortline Pack 5 p	2020-12-23	$	720000	2012	Gris	Nafta	5	Manual	1.6	Hatchback	120000	MLA902100735	car_dealer	none	Volkswagen	Fox	Bs.As. G.B.A. Sur	Quilmes	Quilmes Oeste
Volkswagen Fox 1.6 Confortline	2020-09-15	$	789000	2014	Blanco	Nafta/GNC	5	Manual	1.6	Hatchback	120000	MLA878922921	car_dealer	none	Volkswagen	Fox	Córdoba	Córdoba	Villa Cabrera
Volkswagen Fox 1.6 Confortline Saf	2020-12-15	$	970000	2015	Blanco	Nafta	5	Manual	1.6	Hatchback	75681	MLA901173184	car_dealer	none	Volkswagen	Fox	Capital Federal	Capital Federal	Mataderos
Volkswagen Fox 1.6 Highline	2020-07-12	$	1147600	2017	Blanco	Nafta	5	Manual	1.6	Hatchback	89400	MLA900206519	car_dealer	4_light_green	Volkswagen	Fox	Bs.As. G.B.A. Norte	San Miguel	San Miguel
Volkswagen Fox Comfortline 3 Puertas 2006	2020-11-27	$	470000	2006	Verde	Nafta	3				155000								
Volkswagen Fox Trendline	2020-08-15	$	695000	2012	Verde	Nafta	5	Manual	1.6	Hatchback	108000	MLA873526694	car_dealer	none	Volkswagen	Fox	Bs.As. G.B.A. Norte	San Fernando	Victoria
Volkswagen Fox 1.6 Trendline	2020-02-12	$	380000	2005		Nafta	3	Manual	1.6	Hatchback	180000								
Volkswagen Fox 1.6 Highline 70d	2020-12-23	$	678000	2010	Azul	Nafta	3	Manual	1.6	Hatchback	112400	MLA902064575	car_dealer	none	Volkswagen	Fox	Bs.As. G.B.A. Norte	Escobar	Belén de Escobar
Volkswagen Fox 1.6 Comfortline 5 p	2020-12-13	$	660000	2011		Nafta	5	Manual	1.6	Hatchback	165258	MLA900919546	car_dealer	none	Volkswagen	Fox	Bs.As. G.B.A. Oeste	Moreno	none
Volkswagen Fox 1.6 Comfortline 70a 5 p	2020-12-22	$	430000	2009	Negro	Nafta	5	Manual	1.6	Hatchback	187000	MLA901980472	car_dealer	none	Volkswagen	Fox	Capital Federal	Capital Federal	Villa Luro
Volkswagen Fox 1.6 Comfortline 5 p	2020-12-22	$	740700	2012	Negro	Nafta	5	Manual	1.6	Hatchback	81133								
Volkswagen Fox 1.6 Comfortline 5 p	2020-11-24	$	710000	2011		Nafta	5	Manual	1.6	Hatchback	89000	MLA898589373	car_dealer	none	Volkswagen	Fox	Buenos Aires Interior	Pehuajó	none
Volkswagen Fox 1.6 Trendline	2020-09-11	$	730000	2013	Gris	Nafta	5	Manual	1.6	Hatchback	90000	MLA899979178	car_dealer	none	Volkswagen	Fox	Bs.As. G.B.A. Norte	Vicente López	none
Volkswagen Fox 1.6 Msi	2020-10-19	$	1050000	2016	Azul	Nafta	5				40429	MLA884550528	car_dealer	none	Volkswagen	Fox	Bs.As. G.B.A. Sur	Avellaneda	Avellaneda
Volkswagen Fox 1.6 Highline	2020-10-27	$	715000	2013	Negro	Nafta	5	Manual	1.6	Hatchback	109000	MLA885704100	car_dealer	none	Volkswagen	Fox	Córdoba	Córdoba	none
Volkswagen Fox 1.6 Comfortline 5 p	2020-11-29	$	675000	2011		Nafta	5	Manual	1.6	Hatchback	95300	MLA899308175	normal	none	Volkswagen	Fox	Buenos Aires Interior	Pehuajó	none
Volkswagen Fox 1.6 Pepper	2020-12-13	U$S	10500	2017	Negro	Nafta	5	Manual	1.6	Hatchback	21700								
Volkswagen Fox 1.6 Trendline	2020-12-15	$	890000	2013	Gris	Nafta	5	Manual	1.6	Hatchback	48000	MLA901133966	car_dealer	none	Volkswagen	Fox	Capital Federal	Capital Federal	Agronomía
Volkswagen Fox 1.6 Trendline	2020-04-12	$	799000	2011	Verde	Nafta/GNC	5	Manual	1.6	Hatchback	110000	MLA899942093	car_dealer	none	Volkswagen	Fox	Córdoba	Córdoba	General Bustos
Volkswagen Fox 1.6 Trendline	2020-11-18	$	1000000	2016	Azul	Nafta	5	Manual	1.6	Hatchback	45000	MLA897709194	car_dealer	none	Volkswagen	Fox	Chaco	Resistencia	San Fernando
Volkswagen Fox Trendline 1.6 Cingolani	2020-06-12	$	875000	2015	Blanco	Nafta	5	Manual	1.6	Hatchback	65000	MLA900122489	car_dealer	none	Volkswagen	Fox	Bs.As. G.B.A. Sur	La Plata	La Plata
Volkswagen Fox 1.6 Trendline	2020-10-15	$	690000	2013	Rojo	Nafta	5	Manual	1.6	Hatchback	90000	MLA884053200	car_dealer	none	Volkswagen	Fox	Buenos Aires Interior	Lobos	Lobos
Volkswagen Fox 1.6 Trendline 3 p	2020-01-12	$	490000	2008		Nafta	3	Manual	1.6	Hatchback	130000	MLA899479574	car_dealer	none	Volkswagen	Fox	Córdoba	Córdoba	none
Volkswagen Fox 1.6 Confortline Saf	2020-02-11	$	860000	2015	Dorado	Nafta	5	Manual	1.6	Hatchback	73000	MLA886447802	normal	none	Volkswagen	Fox	Córdoba	Córdoba	Marqués de Sobremonte
Volkswagen Fox 1.6 Comfortline 3 p	2020-09-21	$	500000	2007	Azul	Nafta	3	Manual	1.6	Hatchback	156000	MLA879866489	car_dealer	none	Volkswagen	Fox	Chaco	Resistencia	San Fernando
Volkswagen Fox Confortline 5p Año 2006	2020-11-11	$	425000	2006	Azul	Nafta	5	Manual	1.6	Hatchback	190000	MLA896766082	car_dealer	none	Volkswagen	Fox	Santa Fe	Santa Fe capital	Otros Barrios
Volkswagen Fox 1.6 Connect	2020-10-12	$	1450000	2019		Nafta	5	Manual	1.6	Hatchback	1111	MLA900521917	car_dealer	none	Volkswagen	Fox	Bs.As. G.B.A. Norte	San Isidro	none
Volkswagen Fox 1.6 Trendline	2020-10-08	$	750000	2013	Gris	Nafta	5	Manual	1.6	Hatchback	130000	MLA897625697	car_dealer	none	Volkswagen	Fox	Bs.As. G.B.A. Norte	Tigre	Los Troncos del Talar
Volkswagen Fox 1.6 Comfortline 5 p	2020-12-23	$	550000	2009	Gris	Nafta	5	Manual	1.6	Hatchback	76000	MLA902118895	car_dealer	none	Volkswagen	Fox	Córdoba	Córdoba	Alberdi
Volkswagen Fox 1.6 Highline	2020-12-23	$	760000	2011		Nafta	5	Manual	1.6	Hatchback	92000	MLA902081416	car_dealer	none	Volkswagen	Fox	Córdoba	Córdoba	none
Volkswagen Fox 1.6 Trendline	2020-09-12	$	980000	2016	Celeste	Nafta	5	Manual	1.6	Hatchback	32000	MLA900376191	car_dealer	none	Volkswagen	Fox	Buenos Aires Interior	Ayacucho	Ayacucho
Volkswagen Fox Trendline 2015 M.a #a1	2020-01-12	$	970000	2015	Blanco	Nafta	5	Manual	1.6	Hatchback	75675	MLA899546488	car_dealer	none	Volkswagen	Fox	Bs.As. G.B.A. Oeste	La Matanza	San Justo
Volkswagen Fox 1.6 Trendline	2020-12-12	$	650000	2010	Rojo	Nafta	5	Manual	1.6	Hatchback	147000	MLA900806901	car_dealer	none	Volkswagen	Fox	Bs.As. Costa Atlántica	Mar del Plata	Otros Barrios
Volkswagen Fox 1.6 Route de baja	2018-12-22	$	233442	2008		Nafta	3				100000	MLA763539455	car_dealer	none	Volkswagen	Fox	Córdoba	Cruz del Eje	Cruz del Eje
Volkswagen Fox 1.6 Trendline	2020-12-17	$	430000	2005	Plateado	Nafta	3	Manual	1.6	Hatchback	147000	MLA901500063	normal	none	Volkswagen	Fox	Bs.As. G.B.A. Sur	Almirante Brown	Longchamps
Volkswagen Fox 1.6 Comfortline 3 p	2020-10-30	$	695000	2013	Negro	Nafta	3	Manual	1.6	Hatchback	109000	MLA886173151	car_dealer	none	Volkswagen	Fox	Bs.As. G.B.A. Oeste	Morón	Haedo
Volkswagen Fox 1.6 Trendline	2020-10-11	$	690000	2012	Gris	Nafta	5	Manual	1.6	Hatchback	114000	MLA896616397	car_dealer	none	Volkswagen	Fox	Córdoba	Córdoba	Los Naranjos
Volkswagen Fox 1.6 Highline	2020-11-12	$	1280000	2017	Gris	Nafta	5	Manual	1.6	Hatchback	42000	MLA900996178	car_dealer	none	Volkswagen	Fox	Chaco	Resistencia	Villa Alta
Volkswagen Fox 1.6 Comfortline 5 p	2020-05-12	$	480000	2008	Rojo	Nafta	5	Manual	1.6	Hatchback	230000	MLA900040262	car_dealer	none	Volkswagen	Fox	Buenos Aires Interior	Ayacucho	Ayacucho
Volkswagen Fox 1.6 Comfortline Pack 5 p	2020-11-26	$	700000	2012	Dorado	Nafta	5	Manual	1.6	Hatchback	107000	MLA898872645	car_dealer	none	Volkswagen	Fox	Mendoza	Luján de Cuyo	La Puntilla
Volkswagen Fox 1.6 Trendline	2020-10-20	$	765000	2012	Gris	Nafta	3	Manual	1.6	Hatchback	72000	MLA884687087	car_dealer	none	Volkswagen	Fox	Capital Federal	Capital Federal	Saavedra
Volkswagen Fox 1.6 Trendline	2020-11-29	$	460000	2006	Gris	Nafta	5	Manual	1.6	Hatchback	126000	MLA899301482	normal	none	Volkswagen	Fox	Bs.As. G.B.A. Norte	Tigre	Benavídez
Volkswagen Fox 1.6 Comfortline 5 p	2020-11-03	$	750000	2011	Plateado	Nafta	5	Manual	1.6	Hatchback	58000	MLA880502723	car_dealer	none	Volkswagen	Fox	Capital Federal	Capital Federal	Caballito
Volkswagen Fox Msi 2015	2020-12-19	$	1130000	2015	Gris	Eléctrico	5				61000	MLA901652703	car_dealer	none	Volkswagen	Fox	Bs.As. G.B.A. Oeste	Castelar	none
Volkswagen Fox Fox 1.6 Trendline	2020-12-14	$	940000	2015		Nafta	5				75038	MLA901072872	normal	1_red	Volkswagen	Fox	Bs.As. Costa Atlántica	Villa Gesell	none
Volkswagen Fox 1.6 Trendline	2020-02-12	$	690000	2010		Nafta	5	Manual	1.6	Hatchback	110000	MLA899746151	car_dealer	none	Volkswagen	Fox	Buenos Aires Interior	Mercedes	none
Volkswagen Fox Conforline 2005	2020-11-28	$	580000	2005		Nafta	5				200000	MLA899151819	car_dealer	4_light_green	Volkswagen	Fox	Buenos Aires Interior	9 de Julio	none
Volkswagen Fox Comfortline 5 Ptas. 2006	2020-05-13	$	450000	2006		Nafta	5				120000	MLA897112778	car_dealer	none	Volkswagen	Fox	Chubut	Rawson	Trelew
Volkswagen Fox 1.6 Comfortline Pack 3 p	2020-12-17	$	650000	2011	Verde	Nafta	3	Manual	1.6	Hatchback	90000	MLA901410286	normal	none	Volkswagen	Fox	Córdoba	Córdoba	General Paz
Volkswagen Fox 1.6 Msi Trendline 2015 70.000 Km Exc	2020-02-28	$	900000	2015	Rojo	Nafta	5	Manual		Sedán	70000	MLA841427587	car_dealer	none	Volkswagen	Fox	Santa Fe	Rosario	Abasto
Volkswagen Fox 1.6 16V Msi Highline	2020-10-15	$	990000	2015		Nafta	5				43000	MLA901036763	normal	none	Volkswagen	Fox	Capital Federal	Capital Federal	none
Volkswagen Fox 1.6 Trendline	2020-02-12	$	720000	2010		Nafta	5	Manual	1.6	Hatchback	90000	MLA899676144	car_dealer	none	Volkswagen	Fox	Bs.As. G.B.A. Oeste	Merlo	none
Volkswagen Fox 1.6 Trendline	2020-01-12	$	690000	2012		Nafta	5	Manual	1.6	Hatchback	102000	MLA899587671	car_dealer	none	Volkswagen	Fox	Buenos Aires Interior	San Nicolás	none
Volkswagen Fox 1.6 Comfortline 70a 5 p	2020-06-10	$	599000	2008	Gris	Nafta	5	Manual	1.6	Hatchback	121000	MLA882620798	car_dealer	none	Volkswagen	Fox	Córdoba	Córdoba	General Bustos
Volkswagen Fox 1.6 Comfortline Pack 5 p	2020-10-12	$	640000	2012		Nafta	5	Manual	1.6	Hatchback	119900								
Volkswagen Fox 1.6 Trendline	2020-08-27	$	700000	2013		Nafta	5	Manual	1.6	Hatchback	80000	MLA875390646	car_dealer	none	Volkswagen	Fox	Mendoza	Guaymallén	none
Volkswagen Fox 1.6 Trendline	2020-12-14	$	1070000	2016		Nafta	5	Manual	1.6	Hatchback	80000	MLA901050347	normal	none	Volkswagen	Fox	Bs.As. G.B.A. Oeste	Morón	none
Volkswagen Fox 1.6 Trendline	2020-07-12	$	1050000	2017		Nafta	5	Manual	1.6	Hatchback	27000	MLA900222918	normal	none	Volkswagen	Fox	Capital Federal	Capital Federal	none
Volkswagen Fox 1.6 Comfortline 3 p	2020-12-11	$	750000	2013		Nafta	3	Manual	1.6	Hatchback	60000	MLA896959084	normal	none	Volkswagen	Fox	Capital Federal	Capital Federal	none
Volkswagen Fox	2020-04-12	$	450000	2006	Azul	Nafta	5	Manual	1.6	Sedán	130000	MLA899975153	car_dealer	none	Volkswagen	Fox	Santa Fe	Rosario	Echesortu
Volkswagen Fox 1.6 Trendline	2020-10-08	$	600000	2010		Nafta	5	Manual	1.6	Hatchback	180000	MLA900463102	normal	none	Volkswagen	Fox	Bs.As. G.B.A. Sur	Berazategui	none
Volkswagen Fox 1.6 Comfortline Pack 3 p	2020-10-06	$	790000	2013	Gris	Nafta	3	Manual	1.6	Hatchback	49000	MLA861416905	car_dealer	none	Volkswagen	Fox	Capital Federal	Capital Federal	none
Volkswagen Fox Tredline	2020-03-08	$	890000	2015		Nafta	5				106000	MLA901028917	car_dealer	none	Volkswagen	Fox	Corrientes	Corrientes	none
Volkswagen Fox Confort 1.6. Año 2005. 3ptas.	2020-10-15	$	445000	2005	Verde	Nafta	3	Manual			155000	MLA884076694	car_dealer	none	Volkswagen	Fox	Buenos Aires Interior	Zárate	Zárate
Volkswagen Fox 1.6 5p Full 2011	2020-01-22	$	720000	2011	Negro	Nafta	5	Manual	1.6		150000	MLA899298868	car_dealer	none	Volkswagen	Fox	Córdoba	Alta Gracia	Potrerillo de Larreta
Fox Confort 5 Ptas	2020-09-23	$	485000	2007	Rojo	Nafta	5				170000	MLA880268134	car_dealer	none	Volkswagen	Fox	Buenos Aires Interior	San Antonio de Areco	San Antonio de Areco
Volkswagen Fox 1.6 Highline Imotion	2020-10-12	$	580000	2012		Nafta	5	Automática	1.6	Hatchback	95000	MLA900515933	car_dealer	none	Volkswagen	Fox	Bs.As. G.B.A. Norte	San Isidro	none
Volkswagen Fox 1.6 Route 5 p	2020-11-27	$	500000	2008		Nafta	5	Manual	1.6	Hatchback	102000	MLA899027231	normal	none	Volkswagen	Fox	Bs.As. G.B.A. Norte	Tigre	none
Volkswagen Fox 1.6 Comfortline 3 p	2020-05-12	$	435000	2008	Gris	Nafta	3	Manual	1.6	Hatchback	114000								
Volkswagen Fox 1.6 Comfortline	2020-12-09	U$S	6800	2016		Nafta	5	Manual	1.6	Hatchback	58000	MLA896674653	normal	none	Volkswagen	Fox	Capital Federal	Capital Federal	none
Volkswagen Fox 1.6 Highline	2020-08-11	$	825000	2014		Nafta	3	Manual	1.6	Hatchback	85000	MLA896294388	normal	4_light_green	Volkswagen	Fox	Bs.As. G.B.A. Oeste	Morón	none
Volkswagen Fox 1.6 Comfortline	2020-11-23	$	950000	2017		Nafta	5	Manual	1.6	Hatchback	43000	MLA898456592	normal	none	Volkswagen	Fox	Capital Federal	Capital Federal	none
Volkswagen Fox 1.6 Highline	2020-12-19	$	735000	2012		Nafta	5	Manual	1.6	Hatchback	102000	MLA901650030	normal	none	Volkswagen	Fox	Bs.As. G.B.A. Sur	Quilmes	none
Volkswagen Fox 1.6 Comfortline 3 p	2020-11-14	$	650	2012		Nafta	3	Manual	1.6	Hatchback	117000	MLA897165247	normal	none	Volkswagen	Fox	Bs.As. Costa Atlántica	Necochea	none
Volkswagen Fox 1.6 Highline	2020-12-21	$	660000	2011		Nafta	5	Manual	1.6	Hatchback	136000	MLA901913302	normal	none	Volkswagen	Fox	Bs.As. G.B.A. Norte	San Isidro	none
Volkswagen Fox 1.6 Trendline	2020-11-29	$	650000	2010		Nafta	5	Manual	1.6	Hatchback	114000	MLA899284465	normal	none	Volkswagen	Fox	Bs.As. G.B.A. Sur	Lomas de Zamora	none
Volkswagen Fox 1.6 Comfortline 3 p	2020-11-28	$	467000	2007		Nafta	3	Manual	1.6	Hatchback	161200								
Volkswagen Fox 1.6 Trendline	2020-05-12	$	435000	2005		Nafta	3	Manual	1.6	Hatchback	100600	MLA900057945	normal	none	Volkswagen	Fox	Bs.As. G.B.A. Norte	General San Martín	none
Volkswagen Fox 1.6 Comfortline Pack 5 p	2020-12-20	$	700000	2012		Nafta	5	Manual	1.6	Hatchback	107650	MLA901784793	normal	none	Volkswagen	Fox	Bs.As. G.B.A. Norte	General San Martín	none
Volkswagen Fox 1.6 Comfortline Pack 5 p	2020-10-25	$	822000	2013	Negro	Nafta	5	Manual	1.6	Hatchback	79800	MLA885385777	normal	none	Volkswagen	Fox	Bs.As. G.B.A. Norte	General San Martín	Villa Ballester
Volkswagen Fox 1.6 Trendline	2020-11-25	$	735000	2013		Nafta	5	Manual	1.6	Hatchback	71000	MLA898788598	normal	none	Volkswagen	Fox	Bs.As. G.B.A. Oeste	La Matanza	none
Volkswagen Fox 1.6 Comfortline 3 p	2020-11-22	$	660000	2013		Nafta	3	Manual	1.6	Hatchback	85000	MLA898339591	normal	none	Volkswagen	Fox	Bs.As. G.B.A. Oeste	Morón	none
Volkswagen Fox 1.6 Confortline	2020-12-22	$	750000	2014		Nafta	5	Manual	1.6	Hatchback	80000	MLA901966637	normal	none	Volkswagen	Fox	Bs.As. G.B.A. Sur	Avellaneda	none
Volkswagen Fox 1.6 Trendline	2020-05-29	$	960000	2017	Gris	Nafta	5	Manual	1.6	Hatchback	40000	MLA898840572	normal	none	Volkswagen	Fox	Bs.As. G.B.A. Oeste	Castelar	none
Volkswagen Fox 1.6 Trendline	2020-11-12	$	595000	2011	Azul	Nafta	3	Manual	1.6	Hatchback	137900	MLA900664615	normal	3_yellow	Volkswagen	Fox	Bs.As. G.B.A. Sur	Lanús	none
Volkswagen Fox 1.6 Trendline	2020-12-21	$	1000000	2017		Nafta	5	Manual	1.6	Hatchback	54000	MLA901908721	normal	none	Volkswagen	Fox	Bs.As. G.B.A. Sur	Quilmes	none
Volkswagen Fox 1.6 Trendline	2020-11-24	U$S	6500	2012		Nafta	5	Manual	1.6	Hatchback	28000	MLA898554848	normal	none	Volkswagen	Fox	Buenos Aires Interior	Campana	none
Volkswagen Fox 1.6 Confortline	2020-12-21	$	750000	2014		Nafta	5	Manual	1.6	Hatchback	99000	MLA901842598	normal	none	Volkswagen	Fox	Bs.As. G.B.A. Oeste	La Matanza	none
Volkswagen Fox 1.6 Comfortline Pack	2020-01-12	$	565000	2010	Gris	Nafta/GNC	5	Manual	1.6	Hatchback	118000	MLA899503074	normal	none	Volkswagen	Fox	Córdoba	Villa María	Centro
Volkswagen Fox 1.6 Comfortline	2020-10-26	$	940000	2016	Azul	Nafta	5	Manual	1.6	Hatchback	49500	MLA885448822	normal	none	Volkswagen	Fox	Bs.As. G.B.A. Oeste	Castelar	none
Volkswagen Fox 1.6 Highline	2020-05-12	$	700000	2012		Nafta	5	Manual	1.6	Hatchback	77800	MLA900034877	normal	none	Volkswagen	Fox	Bs.As. G.B.A. Norte	Escobar	none
Volkswagen Fox 1.6 Highline	2020-12-18	$	780000	2014		Nafta	3	Manual	1.6	Hatchback	88500	MLA901546249	normal	none	Volkswagen	Fox	Bs.As. G.B.A. Norte	Pilar	none
Volkswagen Fox 1.6 Comfortline 5 p	2020-05-11	$	550000	2011		Nafta	5	Manual	1.6	Hatchback	93000	MLA896042498	normal	none	Volkswagen	Fox	Buenos Aires Interior	Coronel Suárez	none
Volkswagen Fox 1.6 Comfortline 3 p	2020-12-20	$	530000	2008		Nafta	3	Manual	1.6	Hatchback	148000	MLA901778475	normal	none	Volkswagen	Fox	Bs.As. G.B.A. Sur	Lanús	none
Volkswagen Fox 1.6 Confortline Pack	2020-02-12	$	620000	2013		Nafta	5	Manual	1.6	Hatchback	109000								
Volkswagen Fox 1.6 Highline Imotion	2020-12-21	$	1000000	2017	Negro	Nafta	5	Automática	1.6	Hatchback	125000	MLA901921317	normal	none	Volkswagen	Fox	Capital Federal	Capital Federal	Belgrano Barrancas
Volkswagen Fox 1.6 Highline	2020-08-17	$	800000	2011		Nafta	5	Manual	1.6	Hatchback	123000	MLA901132751	normal	1_red	Volkswagen	Fox	Bs.As. G.B.A. Sur	Lanús	none
Volkswagen Fox 1.6 Highline	2020-12-19	$	770000	2012		Nafta	5	Manual	1.6	Hatchback	69000	MLA901711123	normal	none	Volkswagen	Fox	Bs.As. G.B.A. Sur	Quilmes	none
Volkswagen Fox 1.6 Comfortline Pack	2020-05-12	$	670000	2010		Nafta	5	Manual	1.6	Hatchback	94000	MLA900083651	normal	none	Volkswagen	Fox	Córdoba	Villa Carlos Paz	none
Volkswagen Fox 1.6 Trendline Imotion	2020-10-12	$	730000	2010		Nafta	5	Automática	1.6	Hatchback	25000	MLA900474925	normal	none	Volkswagen	Fox	Santa Fe	Rosario	none
Volkswagen Fox 1.6 Comfortline 3 p	2020-09-01	$	700000	2011	Negro	Nafta	3	Manual	1.6	Hatchback	68000	MLA899828981	normal	none	Volkswagen	Fox	Bs.As. G.B.A. Oeste	Morón	Morón
Volkswagen Fox 1.6 Highline	2020-12-20	$	790000	2011		Nafta	5	Manual	1.6	Hatchback	90000	MLA901778459	normal	4_light_green	Volkswagen	Fox	Bs.As. G.B.A. Sur	Quilmes	none
Volkswagen Fox 1.6 Comfortline 3 p	2020-12-11	$	405000	2008	Gris	Nafta	3	Manual	1.6	Hatchback	146000								
Volkswagen Fox 1.9 Sdi Trendline	2020-10-29	$	480000	2009		Diésel	5	Manual	1.9	Hatchback	185000	MLA886071706	normal	none	Volkswagen	Fox	Bs.As. G.B.A. Sur	Almirante Brown	none
Volkswagen Fox 1.6 Highline Imotion 101 hp	2020-12-18	$	800000	2014		Nafta	5	Automática	1.6	Hatchback	51209								
Volkswagen Fox 1.6 Highline Imotion	2020-12-20	$	690000	2010	Gris	Nafta	5	Automática	1.6	Hatchback	140000	MLA901781631	normal	none	Volkswagen	Fox	Capital Federal	Capital Federal	Mataderos
Volkswagen Fox 1.6 Trendline	2020-11-18	$	420000	2005		Nafta	3	Manual	1.6	Hatchback	190000	MLA897771134	normal	none	Volkswagen	Fox	Buenos Aires Interior	Mercedes	none
Volkswagen Fox 1.6 Comfortline Saf	2020-11-23	$	850000	2015	Gris	Nafta	5	Manual	1.6	Hatchback	69500	MLA898482928	normal	5_green	Volkswagen	Fox	Bs.As. G.B.A. Oeste	Merlo	San Antonio de Padua
Volkswagen Fox 1.6 Highline Imotion	2020-10-11	$	700000	2011	Gris	Nafta	5	Automática	1.6	Hatchback	105000	MLA896538449	normal	none	Volkswagen	Fox	Santa Fe	Rosario	Abasto
Volkswagen Fox 1.6 Sportline	2020-11-19	$	410000	2005		Nafta	3	Manual	1.6	Hatchback	127000	MLA897891159	normal	none	Volkswagen	Fox	Bs.As. G.B.A. Norte	General San Martín	none
Volkswagen Fox 1.6 Highline	2020-11-24	$	800000	2012		Nafta	5	Manual	1.6	Hatchback	50000	MLA898522265	normal	none	Volkswagen	Fox	Bs.As. G.B.A. Sur	Lanús	none
Volkswagen Fox 1.6 Confortline	2020-11-29	$	730000	2011	Negro	Nafta	3	Manual	1.6	Hatchback	83000	MLA899317914	normal	none	Volkswagen	Fox	Capital Federal	Capital Federal	none
