Desc	Publish Date	Currency	Price	Año	Color	Tipo de combustible	Puertas	Transmisión	Motor	Tipo de carrocería	Kilómetros	Codigo	Seller Type	Reputation Code	Brand	Model	Loc1	Loc2	Loc3
Volkswagen Gol 1.6 Gl	12/2/2020	$	 160.000 	1994		Nafta	3	Manual	1.6	Hatchback	 200.000 	MLA899715958	normal	none	Volkswagen	Gol	Bs.As. G.B.A. Oeste	La Matanza	none
Volkswagen Gol 1.4 Power Ps+ac 83cv	8/7/2020	$	 515.000 	2011		Nafta	5	Manual	1.4	Hatchback	 74.000 	MLA900486590	normal	none	Volkswagen	Gol	Capital Federal	Capital Federal	none
Volkswagen Gol 1.6 Gl	12/9/2020	$	 150.000 	1991		Nafta	3	Manual	1.6	Hatchback	 350.000 	MLA900357406	normal	none	Volkswagen	Gol	Bs.As. G.B.A. Sur	Almirante Brown	none
Volkswagen Gol 1.6 Gl	11/1/2020	$	 250.000 	1992		Nafta	3	Manual	1.6	Hatchback	 200.000 	MLA886355588	normal	none	Volkswagen	Gol	Capital Federal	Capital Federal	none
Volkswagen Gol 1.6 I Power 701	3/8/2020	$	 450.000 	2010		Nafta	3	Manual	1.6	Hatchback	 120.000 								
Volkswagen Gol 1.6 I Power 701	20/12/2020	$	 330.000 	2009	Verde	Nafta	3	Manual	1.6	Hatchback	 93.000 	MLA901756230	normal	none	Volkswagen	Gol	Bs.As. G.B.A. Sur	Almirante Brown	San José
Volkswagen Gol 1.6 Gl	10/2/2020	$	 279.000 	1992		Nafta	3	Manual	1.6	Hatchback	 159.000 								
Volkswagen Gol 1.4 Power 83cv 3 p	31/8/2020	U$S	 3.230 	2013		Nafta	3	Manual	1.4	Hatchback	 90.000 	MLA896251844	normal	none	Volkswagen	Gol	Bs.As. G.B.A. Norte	San Isidro	none
Volkswagen Gol 1.6 Gl Mi	21/12/2020	$	 200.000 	1997		Nafta	3	Manual	1.6	Hatchback	 170.000 	MLA901934319	normal	1_red	Volkswagen	Gol	Bs.As. G.B.A. Norte	General San Martín	none
Volkswagen Gol 1.6 I Power 601 3 p	20/12/2020	$	 450.000 	2006		Nafta	3	Manual	1.6	Hatchback	 144.000 	MLA901719889	normal	none	Volkswagen	Gol	Bs.As. G.B.A. Norte	Tigre	none
Volkswagen Gol 1.6 I Power 601	17/12/2020	$	 390.000 	2008		Nafta	3	Manual	1.6	Hatchback	 144.000 	MLA901421398	normal	none	Volkswagen	Gol	Capital Federal	Capital Federal	none
Volkswagen Gol 1.6 Gld	12/12/2020	$	 180.000 	1996	Rojo	Diésel	3	Manual	1.6	Hatchback	 281.011 	MLA900867029	normal	none	Volkswagen	Gol	Bs.As. G.B.A. Oeste	Ituzaingó	none
Volkswagen Gol 1.6 Gl	10/2/2020	$	 200.000 	1993		Nafta	3	Manual	1.6	Hatchback	 160.000 	MLA899662729	normal	none	Volkswagen	Gol	Río Negro	General Roca	none
Volkswagen Gol 1.6 Gld	12/8/2020	$	 190.000 	1997		Diésel	3	Manual	1.6	Hatchback	 111.111 	MLA900311635	normal	none	Volkswagen	Gol	Bs.As. G.B.A. Sur	Almirante Brown	none
Volkswagen Gol 1.6 Mi Deejay	17/11/2020	$	 400.000 	2005		Nafta	3	Manual	1.6	Hatchback	 124.000 	MLA897592256	normal	none	Volkswagen	Gol	Bs.As. G.B.A. Sur	Berazategui	none
Volkswagen Gol 1.6 Gli	24/11/2020	$	 300.000 	1996		Nafta	3	Manual	1.6	Hatchback	 100.000 	MLA898592777	normal	none	Volkswagen	Gol	Bs.As. G.B.A. Oeste	Moreno	none
Volkswagen Gol 1.9 Sd Comfortline 60a	29/10/2020	$	 380.000 	2006		Diésel	5	Manual	1.9	Hatchback	 285.000 	MLA886047132	normal	none	Volkswagen	Gol	Mendoza	Luján de Cuyo	none
Volkswagen Gol 1.6 I Power 701	2/8/2020	$	 495.000 	2010		Nafta	3	Manual	1.6	Hatchback	 99.500 	MLA886279949	normal	none	Volkswagen	Gol	Buenos Aires Interior	Luján	none
Volkswagen Gol 1.6 I Power 601	12/1/2020	$	 350.000 	2007	Gris	Nafta	5	Manual	1.6	Hatchback	 148.000 	MLA899550297	normal	none	Volkswagen	Gol	Bs.As. G.B.A. Norte	San Miguel	San Miguel
Volkswagen Gol 1.4 Power 83cv	24/11/2020	$	 450.000 	2011	Gris	Nafta	3	Manual	1.4	Hatchback	 120.000 	MLA898618715	normal	none	Volkswagen	Gol	Bs.As. G.B.A. Oeste	Morón	none
Volkswagen Gol 1.4 Power Ps+ac 83cv	21/12/2020	$	 450.000 	2012	Gris	Nafta	5	Manual	1.4	Hatchback	 128.000 	MLA901863056	normal	none	Volkswagen	Gol	Bs.As. G.B.A. Sur	La Plata	La Plata
Volkswagen Gol 1.6 Mi Deejay	12/6/2020	$	 290.000 	2005		Nafta	3	Manual	1.6	Hatchback	 205.000 	MLA900142967	normal	none	Volkswagen	Gol	Entre Ríos	Paraná	none
Volkswagen Gol 1.6 I Power 601 3 p	12/6/2020	$	 400.000 	2006		Nafta	3	Manual	1.6	Hatchback	 79.000 	MLA900139648	normal	none	Volkswagen	Gol	Buenos Aires Interior	Necochea	none
Volkswagen Gol 1.6 Mi Dublin Dh Aa Pack	20/12/2020	$	 300.000 	2000		Nafta	3	Manual	1.6	Hatchback	 160.000 	MLA901757002	normal	none	Volkswagen	Gol	Bs.As. G.B.A. Norte	Escobar	none
Volkswagen Gol 1.6 Gl Mi	11/11/2020	$	 250.000 	1998		Nafta	3	Manual	1.6	Hatchback	 80.000 	MLA896817688	normal	none	Volkswagen	Gol	Entre Ríos	Gualeguay	none
Volkswagen Gol 1.4 Power 83cv 5 p	30/11/2020	$	 600.000 	2013		Nafta	5	Manual	1.4	Hatchback	 72.000 	MLA899404818	normal	none	Volkswagen	Gol	Bs.As. G.B.A. Norte	Tigre	none
Volkswagen Gol 1.6 I Comfortline 60a	16/11/2020	$	 400.000 	2007		Nafta	5	Manual	1.6	Hatchback	 151.000 	MLA897460246	normal	none	Volkswagen	Gol	Bs.As. G.B.A. Oeste	Merlo	none
Volkswagen Gol 1.4 Power 83cv	11/9/2020	$	 550.000 	2011		Nafta	3	Manual	1.4	Hatchback	 76.000 	MLA896489961	normal	none	Volkswagen	Gol	Córdoba	Río Cuarto	none
Volkswagen Gol 1.6 I Power 601	29/10/2020	$	 360.000 	2009	Gris	Nafta	3	Manual	1.6	Hatchback	 151.000 	MLA886012206	normal	none	Volkswagen	Gol	Bs.As. G.B.A. Norte	San Miguel	Bella Vista
Volkswagen Gol 1.4 Power 83cv 3 p	19/9/2020	$	 450.000 	2013	Gris	Nafta	3	Manual	1.4	Hatchback	 108.000 	MLA897699986	normal	none	Volkswagen	Gol	Bs.As. G.B.A. Oeste	La Matanza	none
Volkswagen Gol Power	20/12/2020	$	 379.000 	2007		Nafta	3				 139.000 	MLA901716212	normal	1_red	Volkswagen	Gol	Bs.As. G.B.A. Norte	General San Martín	none
Volkswagen Gol 1.4 Power Ps+ac 83cv	11/6/2020	$	 480.000 	2012	Gris	Nafta	5	Manual	1.4	Hatchback	 83.000 	MLA896105963	normal	none	Volkswagen	Gol	Mendoza	Mendoza	Otros Barrios
Volkswagen Gol 1.6 I Power 601 3 p	27/9/2020	$	 379.000 	2006	Gris	Nafta	3	Manual	1.6	Hatchback	 168.000 	MLA900907097	normal	none	Volkswagen	Gol	Bs.As. G.B.A. Norte	General San Martín	none
Volkswagen Gol 1.6 Sedan	26/10/2020	$	 330.000 	2004	Gris	Nafta	5				 189.000 	MLA885578370	normal	none	Volkswagen	Gol	Bs.As. G.B.A. Norte	Vicente López	none
Volkswagen Gol 1.6 Mi Dublin Dh Aa Pack	20/12/2020	$	 195.000 	2000		Nafta	3	Manual	1.6	Hatchback	 390.000 	MLA901796116	normal	none	Volkswagen	Gol	Bs.As. G.B.A. Oeste	Morón	none
Volkswagen Gol 1.6 Mi Deejay	16/11/2020	$	 319.000 	2003	Gris	Nafta	5	Manual	1.6	Hatchback	 151.000 	MLA897480323	normal	3_yellow	Volkswagen	Gol	Capital Federal	Capital Federal	Belgrano
Volkswagen Gol 1.6 I Trendline 60b	20/12/2020	$	 435.000 	2007		Nafta	5	Manual	1.6	Hatchback	 135.000 	MLA901759399	normal	none	Volkswagen	Gol	Bs.As. G.B.A. Oeste	La Matanza	none
Vendo O Permuto Gol	29/4/2020	$	 158.000 	1998	Azul oscuro	Diésel	5	Manual	audi 1.9	Hatchback	 230.000 	MLA885770492	normal	none	Volkswagen	Gol	Bs.As. G.B.A. Oeste	Moreno	Moreno
Volkswagen Gol 1.4 Power Ps+ac 83cv	20/9/2020	$	 410.000 	2012	Gris	Nafta	5	Manual	1.4	Hatchback	 99.500 	MLA899122396	normal	none	Volkswagen	Gol	Capital Federal	Capital Federal	Santa Rita
Volkswagen Gol 1.6 I Power 601	21/12/2020	$	 360.000 	2007		Nafta	3	Manual	1.6	Hatchback	 170.000 	MLA901867080	normal	none	Volkswagen	Gol	Bs.As. G.B.A. Norte	San Miguel	none
Volkswagen Gol 1.6 I Power 601	21/12/2020	$	 425.000 	2008		Nafta	3	Manual	1.6	Hatchback	 123.000 	MLA901853835	normal	none	Volkswagen	Gol	Bs.As. G.B.A. Oeste	La Matanza	none
Volkswagen Gol 1.4 Power 83cv 5 p	18/11/2020	$	 550.000 	2013		Nafta	5	Manual	1.4	Hatchback	 112.000 	MLA897750594	normal	none	Volkswagen	Gol	Capital Federal	Capital Federal	none
Volkswagen Gol 1.4 Power 83cv	27/10/2020	$	 510.000 	2012		Nafta	3	Manual	1.4	Hatchback	 108.000 								
Volkswagen Gol 1.6 I Power 701	12/11/2020	$	 590.000 	2011		Nafta	3	Manual	1.6	Hatchback	 84.000 	MLA900768305	normal	none	Volkswagen	Gol	Santa Fe	Funes	none
Volkswagen Gol 1.6 I Power 601	12/8/2020	$	 320.000 	2008	Verde	Nafta	3	Manual	1.6	Hatchback	 100.300 	MLA900309404	normal	none	Volkswagen	Gol	Bs.As. G.B.A. Sur	La Plata	La Plata
Volkswagen Gol 1.6 I Power 601	12/3/2020	$	 400.000 	2007		Nafta	3	Manual	1.6	Hatchback	 160.000 	MLA899872207	normal	none	Volkswagen	Gol	Córdoba	Córdoba	none
Volkswagen Gol 1.9 Sd Trendline 60b	12/8/2020	$	 320.000 	2006		Diésel	5	Manual	1.9	Hatchback	 172.000 	MLA900320960	normal	none	Volkswagen	Gol	Bs.As. G.B.A. Sur	Lomas de Zamora	none
Volkswagen Gol 1.4 Power 83cv 3 p	21/11/2020	$	 545.000 	2014		Nafta	3	Manual	1.4	Hatchback	 86.000 	MLA898177125	normal	none	Volkswagen	Gol	Córdoba	Córdoba	none
Volkswagen Gol 1.0 Gl Mi 3 p	19/12/2020	$	 350.000 	2000		Nafta	3	Manual	1.0	Hatchback	 143.000 	MLA901712292	normal	none	Volkswagen	Gol	Capital Federal	Capital Federal	none
Volkswagen Gol 1.6 I Power 601	11/4/2020	$	 400.000 	2007		Nafta	3	Manual	1.6	Hatchback	 99.984 	MLA886840300	normal	none	Volkswagen	Gol	Buenos Aires Interior	San Andrés de Giles	none
Volkswagen Gol 1.6 I Power 601 3 p	27/10/2020	$	 330.000 	2006		Nafta	3	Manual	1.6	Hatchback	 300.000 	MLA885740274	normal	none	Volkswagen	Gol	Entre Ríos	La Paz	none
Volkswagen Gol 1.9 Sd Power 701	11/10/2020	$	 290.000 	2006		Diésel	5	Manual	1.9	Hatchback	 200.000 	MLA896570713	normal	none	Volkswagen	Gol	Bs.As. G.B.A. Oeste	Moreno	none
Volkswagen Gol 1.6 Gli	13/11/2020	$	 170.000 	1997		Nafta	3	Manual	1.6	Hatchback	 227.644 	MLA897071499	normal	none	Volkswagen	Gol	Bs.As. G.B.A. Sur	Lomas de Zamora	none
Volkswagen Gol 1.4 Power 83cv 5 p	3/4/2020	$	 530.000 	2013		Nafta	5	Manual	1.4	Hatchback	 99.000 								
Volkswagen Gol 1.6 Mi Deejay	21/12/2020	$	 370.000 	2004		Nafta	3	Manual	1.6	Hatchback	 8.000 	MLA901921097	normal	none	Volkswagen	Gol	Bs.As. G.B.A. Norte	Malvinas Argentinas	none
Volkswagen Gol 1.6 I Power 601 3 p	11/10/2020	$	 330.000 	2006	Gris	Nafta	3	Manual	1.6	Hatchback	 120.500 	MLA896638659	normal	none	Volkswagen	Gol	Bs.As. G.B.A. Sur	Lomas de Zamora	Banfield
Volkswagen Gol 1.4 Power Ps+ac 83cv	27/10/2020	$	 420.000 	2011	Negro	Nafta	5	Manual	1.4	Hatchback	 160.000 	MLA885599784	normal	none	Volkswagen	Gol	Buenos Aires Interior	San Pedro	La Buena Moza
Volkswagen Gol 1.8 Gl	21/12/2020	$	 130.000 	1994		Nafta	3	Manual	1.8	Hatchback	 200.000 	MLA901836003	normal	none	Volkswagen	Gol	Bs.As. G.B.A. Sur	Almirante Brown	none
Volkswagen Gol 1.6 Gl Aa	14/12/2020	$	 200.000 	1991		Nafta	3	Manual	1.6	Hatchback	 100.000 	MLA901069307	normal	none	Volkswagen	Gol	Bs.As. G.B.A. Sur	La Plata	none
Volkswagen Gol 1.6 I Power 601	12/9/2020	$	 490.000 	2008	Rojo	Nafta	3	Manual	1.6	Hatchback	 102.500 	MLA900424211	normal	none	Volkswagen	Gol	Misiones	Posadas	Otros Barrios
Volkswagen Gol 1.9 Confortline	11/1/2020	$	 240.000 	2004		Diésel	5				 250.000 	MLA886381730	normal	none	Volkswagen	Gol	Bs.As. G.B.A. Sur	Almirante Brown	none
Volkswagen Gol 1.4 Power 83cv 5 p	10/1/2020	$	 570.000 	2014		Nafta	5	Manual	1.4	Hatchback	 80.000 	MLA899401637	normal	none	Volkswagen	Gol	Entre Ríos	Villaguay	none
Volkswagen Gol 1.4 Power Ps+ac 83cv	26/11/2020	$	 550.000 	2012		Nafta	5	Manual	1.4	Hatchback	 74.000 	MLA898854353	normal	none	Volkswagen	Gol	Bs.As. G.B.A. Sur	Almirante Brown	none
Volkswagen Gol 1.6 I Power 601	25/11/2020	$	 390.000 	2008		Nafta	3	Manual	1.6	Hatchback	 127.000 	MLA898808673	normal	none	Volkswagen	Gol	Buenos Aires Interior	Tres Arroyos	none
Volkswagen Gol 1.6 Mi Deejay	19/11/2020	$	 275.000 	2005		Nafta	3	Manual	1.6	Hatchback	 175.000 	MLA897875844	normal	none	Volkswagen	Gol	Capital Federal	Capital Federal	none
Volkswagen Gol 1.9 Sd Dublin	19/11/2020	$	 200.000 	2000		Diésel	3	Manual	1.9	Hatchback	 300.000 	MLA897890793	normal	none	Volkswagen	Gol	Córdoba	Córdoba	none
Volkswagen Gol 1.6 Mi Deejay	18/11/2020	$	 325.000 	2004		Nafta	3	Manual	1.6	Hatchback	 100.000 	MLA897691702	normal	none	Volkswagen	Gol	Capital Federal	Capital Federal	none
Volkswagen Gol 1.6 Mi Deejay	24/11/2020	$	 290.000 	2003		Nafta	3	Manual	1.6	Hatchback	 200.000 	MLA898632778	normal	none	Volkswagen	Gol	Bs.As. G.B.A. Norte	Escobar	Garín
Volkswagen Gol 1.6 I Trendline 60b	11/11/2019	$	 515.000 	2008		Nafta	5	Manual	1.6	Hatchback	 72.156 	MLA886143888	normal	none	Volkswagen	Gol	Capital Federal	Capital Federal	none
Volkswagen Gol 1.6 I Look 70l	8/5/2020	$	 330.000 	2006		Nafta	5	Manual	1.6	Hatchback	 198.000 	MLA899625163	normal	none	Volkswagen	Gol	Bs.As. Costa Atlántica	Mar del Tuyú	none
Volkswagen Gol 1.6 Motor Audi	25/11/2020	$	 340.000 	2005		Nafta	2				 181.000 	MLA898684476	normal	1_red	Volkswagen	Gol	Bs.As. G.B.A. Norte	General San Martín	none
Volkswagen Gol 1.6 I Trendline 60b	18/12/2020	$	 435.000 	2007		Nafta	5	Manual	1.6	Hatchback	 98.500 	MLA901597387	normal	none	Volkswagen	Gol	Bs.As. G.B.A. Oeste	La Matanza	none
Volkswagen Gol 1.4 Power 83cv 3 p	12/12/2020	$	 450.000 	2013		Nafta	3	Manual	1.4	Hatchback	 109.000 								
Volkswagen Gol 1.6 Gl	23/11/2020	$	 145.000 	1996		Nafta	3	Manual	1.6	Hatchback	 264.000 	MLA898484714	normal	none	Volkswagen	Gol	Bs.As. G.B.A. Norte	Pilar	none
Volkswagen Gol 1.6 I Power 601 5 p	30/10/2020	$	 340.000 	2006		Nafta	5	Manual	1.6	Hatchback	 227.000 	MLA886214769	normal	none	Volkswagen	Gol	Bs.As. G.B.A. Norte	Tigre	none
Volkswagen Gol 1.6 Sedan 2002 	19/11/2020	$	 270.000 	2002		Nafta/GNC	3				 142.000 	MLA897993821	normal	none	Volkswagen	Gol	Bs.As. G.B.A. Norte	Tigre	none
Volkswagen Gol 2004	30/11/2020	$	 325.000 	2004		Diésel	3				 201.880 	MLA899472365	normal	none	Volkswagen	Gol	Entre Ríos	Gualeguay	none
Volkswagen Gol Gol power 1.4  Nafta	11/1/2020	$	 400.000 	2012		Nafta	5				 160.000 	MLA886336068	normal	none	Volkswagen	Gol	Buenos Aires Interior	Campana	none
Volkswagen Gol 1.6 I Power 701	21/12/2020	$	 305.000 	2010	Gris	Nafta	5	Manual	1.6	Hatchback	 104.690 	MLA901919897	normal	none	Volkswagen	Gol	Corrientes	Corrientes	Otros Barrios
Volkswagen Gol 1.6 I Power 701	21/12/2020	$	 305.000 	2010	Gris	Nafta	5	Manual	1.6	Hatchback	 104.690 	MLA901919897	normal	none	Volkswagen	Gol	Corrientes	Corrientes	Otros Barrios
Volkswagen Gol 1.6 I Power 601	30/11/2020	$	 280.000 	2008		Nafta	3	Manual	1.6	Hatchback	 250.000 	MLA899393966	normal	none	Volkswagen	Gol	Bs.As. G.B.A. Oeste	Morón	none
Volkswagen Gol 1.9 Sd Dublin Dh Aa	20/12/2020	$	 270.000 	1999		Diésel	3	Manual	1.9	Hatchback	 276.000 	MLA901769798	normal	none	Volkswagen	Gol	Bs.As. G.B.A. Norte	Escobar	none
Volkswagen Gol 1.6 Gl	15/12/2020	$	 150.000 	1996		Nafta	3	Manual	1.6	Hatchback	 183.310 	MLA901165471	normal	none	Volkswagen	Gol	Buenos Aires Interior	Exaltación de la Cruz	none
Volkswagen Gol 1.6 Gl	12/12/2020	$	 150.000 	1992	Celeste	Nafta	3	Manual	1.6	Hatchback	 300.000 	MLA900849286	normal	none	Volkswagen	Gol	Bs.As. G.B.A. Norte	Pilar	Del Viso
Volkswagen Gol 1.6 Mi Dublin	10/11/2020	$	 250.000 	2000	Azul	Nafta/GNC	5	Manual	1.6	Hatchback	 200.000 	MLA902060327	normal	none	Volkswagen	Gol	Bs.As. G.B.A. Oeste	La Matanza	none
Volkswagen Gol 1.4 Power Ps+ac 83cv	16/12/2020	$	 640.000 	2012		Nafta	5	Manual	1.4	Hatchback	 55.300 	MLA901381724	normal	none	Volkswagen	Gol	Bs.As. G.B.A. Sur	Quilmes	none
Volkswagen Gol 1.6 I Power 701	15/12/2020	U$S	 4.500 	2011		Nafta	3	Manual	1.6	Hatchback	 86.000 	MLA901148953	normal	none	Volkswagen	Gol	Santa Fe	Rosario	none
Volkswagen Gol 1.9 Sd Dublin	12/2/2020	$	 200.000 	2000		Diésel	3	Manual	1.9	Hatchback	 320.000 	MLA899743443	normal	4_light_green	Volkswagen	Gol	Bs.As. G.B.A. Oeste	Moreno	none
Volkswagen Gol 1.4 Power 83cv 5 p	26/11/2020	$	 500.000 	2013		Nafta	5	Manual	1.4	Hatchback	 82.000 	MLA898977054	normal	none	Volkswagen	Gol	Bs.As. G.B.A. Oeste	La Matanza	none
Volkswagen Gol 1.0 Gl	9/3/2020	$	 200.000 	1999		Nafta	3	Manual	1.0	Hatchback	 198.000 	MLA886423676	normal	none	Volkswagen	Gol	Bs.As. G.B.A. Sur	Lomas de Zamora	none
Volkswagen Gol 1.9 Sd Dublin	19/12/2020	$	 200.000 	2000	Verde	Diésel	3	Manual	1.9	Hatchback	 298.000 	MLA901665855	normal	none	Volkswagen	Gol	Bs.As. G.B.A. Norte	General San Martín	Villa Libertad
Volkswagen Gol 1.4 Power 83cv 3 p	18/12/2020	$	 550.000 	2014		Nafta	3	Manual	1.4	Hatchback	 61.300 	MLA901610091	normal	none	Volkswagen	Gol	Santa Fe	Rosario	none
Volkswagen Gol 1.8 Gl	19/11/2020	$	 150.000 	1994		Nafta	3	Manual	1.8	Hatchback	 30.000 								
Volkswagen Gol 1.9 Sd Dublin	20/12/2020	$	 180.425 	2002		Diésel	3	Manual	1.9	Hatchback	 320.000 	MLA901719259	normal	none	Volkswagen	Gol	Bs.As. G.B.A. Norte	Escobar	none
Volkswagen Gol 1.6 Gli	9/10/2020	$	 400.000 	1995		Nafta	3	Manual	1.6	Hatchback	 43.000 	MLA896451142	normal	none	Volkswagen	Gol	Bs.As. G.B.A. Sur	Esteban Echeverría	none
Volkswagen Gol 1.8 Gl Mi	23/12/2020	$	 230.000 	1998		Nafta	3	Manual	1.8	Hatchback	 200.000 	MLA902072367	normal	none	Volkswagen	Gol	Bs.As. G.B.A. Norte	San Isidro	none
Volkswagen Gol 1.6 I Trendline Plus	12/4/2020	$	 450.000 	2010		Nafta	5	Manual	1.6	Hatchback	 123.658 	MLA899978163	normal	none	Volkswagen	Gol	Bs.As. G.B.A. Sur	Ezeiza	none
Volkswagen Gol 1.6 I Power 601	11/1/2020	$	 380.000 	2008		Nafta	3	Manual	1.6	Hatchback	 173.500 	MLA886398791	normal	none	Volkswagen	Gol	Mendoza	Mendoza	none
Volkswagen Gol 1.6 Mi Dublin Dh Aa Pack	21/12/2020	$	 300.000 	2000		Nafta	3	Manual	1.6	Hatchback	 160.000 	MLA901814614	normal	none	Volkswagen	Gol	Bs.As. G.B.A. Norte	Escobar	none
Volkswagen Gol 1.6 I Power 601	23/11/2020	$	 410.000 	2008	Gris	Nafta	3	Manual	1.6	Hatchback	 155.000 	MLA898437360	normal	none	Volkswagen	Gol	Bs.As. G.B.A. Oeste	Tres de febrero	Ciudad Jardín Lomas del Palomar
Volkswagen Gol 1.6 I Power 701	12/2/2020	$	 400.000 	2011		Nafta	3	Manual	1.6	Hatchback	 120.000 	MLA899715118	normal	none	Volkswagen	Gol	Buenos Aires Interior	Zárate	none
Volkswagen Gol 1.6 I Power 701	21/11/2020	$	 480.000 	2010		Nafta	3	Manual	1.6	Hatchback	 106.000 	MLA898244634	normal	none	Volkswagen	Gol	Bs.As. G.B.A. Norte	San Fernando	none
Gol Country 2005  Nafta  1.6	12/6/2020	$	 290.000 	2005	Gris	Nafta	5	Manual	1.6		 160.000 	MLA900149333	normal	none	Volkswagen	Gol	Bs.As. G.B.A. Sur	Almirante Brown	Longchamps
Volkswagen Gol 1.6 Gl	13/12/2020	$	 200.000 	1996	Rojo	Nafta	3	Manual	1.6	Hatchback	 300.000 	MLA900895886	normal	none	Volkswagen	Gol	Córdoba	Río Ceballos	Villa Catalina
Volkswagen Gol 1.4 Power Ps+ac 83cv	12/4/2020	$	 550.000 	2012	Negro	Nafta	3	Manual	1.4	Hatchback	 78.000 	MLA900007128	normal	none	Volkswagen	Gol	Bs.As. G.B.A. Sur	Avellaneda	Villa Domínico
Volkswagen Gol 1.8 Gl	21/12/2020	$	 300.000 	1993		Nafta	3	Manual	1.8	Hatchback	 96.000 								
Volkswagen Gol 1.6 I Power 701	19/12/2020	$	 450.000 	2009		Nafta	3	Manual	1.6	Hatchback	 195.000 	MLA901687134	normal	none	Volkswagen	Gol	Córdoba	Córdoba	none
Volkswagen Gol 1.6 I Comfortline 60a	11/11/2020	$	 450.000 	2009		Nafta	5	Manual	1.6	Hatchback	 135.000 	MLA897214765	normal	none	Volkswagen	Gol	Neuquén	Centenario	none
Volkswagen Gol 1.6 I Power 701	10/12/2020	$	 420.000 	2011		Nafta	3	Manual	1.6	Hatchback	 90.000 	MLA902035369	normal	none	Volkswagen	Gol	Bs.As. G.B.A. Oeste	La Matanza	none
Volkswagen Gol 1.4 Power 83cv	12/3/2020	$	 500.000 	2012	Negro	Nafta	3	Manual	1.4	Hatchback	 96.000 	MLA899814932	normal	none	Volkswagen	Gol	Bs.As. G.B.A. Oeste	Merlo	none
Volkswagen Gol 1.6 Mi Dublin Dh Aa	24/11/2020	$	 279.000 	2000	Verde	Nafta	3	Manual	1.6	Hatchback	 120.000 	MLA898521761	normal	none	Volkswagen	Gol	Buenos Aires Interior	Cañuelas	Cañuelas
Volkswagen Gol 1.6 Gl	26/11/2020	$	 80.000 	1992		Nafta	3	Manual	1.6	Hatchback	 200.000 	MLA898906685	normal	none	Volkswagen	Gol	Buenos Aires Interior	Zárate	none
Volkswagen Gol 1.6 Mi Deejay	13/12/2020	$	 360.000 	2003	Blanco	Nafta	3	Manual	1.6	Hatchback	 174.000 	MLA900965997	normal	none	Volkswagen	Gol	Córdoba	Córdoba	Villa Belgrano
Volkswagen Gol 1.0 Gl	12/5/2020	$	 356.000 	2000	Gris	Nafta	3	Manual	1.0	Hatchback	 115.500 								
Volkswagen Gol 1.4 Power Ps+ac 83cv	23/12/2020	$	 440.000 	2011		Nafta	5	Manual	1.4	Hatchback	 110.000 	MLA902139095	normal	none	Volkswagen	Gol	Bs.As. G.B.A. Sur	Lomas de Zamora	none
Volkswagen Gol 1.4 Power Ps+ac 83cv	23/12/2020	$	 480.000 	2011		Nafta	5	Manual	1.4	Hatchback	 85.000 	MLA902134924	normal	none	Volkswagen	Gol	Bs.As. G.B.A. Oeste	Moreno	none
Volkswagen Gol 1.6 Trendline	23/12/2020	$	 170.000 	2004		Nafta	3	Manual	1.6	Hatchback	 250.000 	MLA902112911	normal	none	Volkswagen	Gol	Bs.As. G.B.A. Oeste	Moreno	none
Volkswagen Gol 1.6 Trendline	12/6/2020	$	 340 	2004		Nafta	3	Manual	1.6	Hatchback	 240 	MLA900135140	normal	none	Volkswagen	Gol	Bs.As. Costa Atlántica	Pinamar	none
Volkswagen Gol 1.6 Gl	12/3/2020	$	 240.000 	1995		Nafta	3	Manual	1.6	Hatchback	 212.000 								
Volkswagen Gol 1.4 Power 83cv	22/7/2020	$	 415.000 	2011		Nafta	3	Manual	1.4	Hatchback	 153.000 	MLA898004138	normal	none	Volkswagen	Gol	Entre Ríos	Gualeguay	none
Volkswagen Gol 1.9 Sd Comfortline	30/11/2020	$	 270.000 	2004	Verde	Diésel	3	Manual	VW		 175.875 	MLA899436889	normal	none	Volkswagen	Gol	Bs.As. G.B.A. Sur	Ezeiza	Ezeiza
Volkswagen Gol 1.4 Power 83cv	12/5/2020	$	 700.000 	2011	Negro	Nafta	3	Manual	1.4	Hatchback	 25.000 	MLA900084708	normal	none	Volkswagen	Gol	Bs.As. Costa Atlántica	Mar del Plata	none
Volkswagen Gol 1.4 Power Ps+ac 83cv	22/11/2020	$	 470.000 	2012		Nafta	5	Manual	1.4	Hatchback	 120.000 	MLA898359489	normal	none	Volkswagen	Gol	Bs.As. G.B.A. Oeste	Caseros	none
Volkswagen Gol 1.6 Gl	12/2/2020	$	 180.000 	1993		Nafta	3	Manual	1.6	Hatchback	 218.000 	MLA899621249	normal	none	Volkswagen	Gol	Córdoba	Córdoba	none
Volkswagen Gol 1.6 I Power 601 3 p	22/12/2020	$	 350.000 	2006		Nafta	3	Manual	1.6	Hatchback	 200.000 	MLA902046375	normal	none	Volkswagen	Gol	Bs.As. G.B.A. Oeste	La Matanza	none
Volkswagen Gol 1.6 I Power 601	22/12/2020	$	 470.000 	2007		Nafta	3	Manual	1.6	Hatchback	 150.000 	MLA902033919	normal	none	Volkswagen	Gol	Córdoba	Córdoba	none
Volkswagen Gol 1.6 Mi Deejay	21/12/2020	$	 290.000 	2003		Nafta	3	Manual	1.6	Hatchback	 250.000 	MLA901821367	normal	none	Volkswagen	Gol	Bs.As. G.B.A. Norte	Pilar	none
